userid,bookcount,trainingcount,age,gender,goal,trainingduration,trainingcalorie,trainingtimes,trainingdays,runningtimes,cyclingtimes,hikingtimes,allduration,allcalorie,alltimes,alldays,traininggoal,difficulty,maxcomboday,kg,bmi,joinedplans,plans,vip_expire,bought_package
5a3506831cf3d17a1e0a1171,75,63,48,F,1,3451.83,22085,62,57,0,-1,91,5674.18,31587,157,85,2,1,11,6,25.56,1,7,NULL,1
5a812446e666861274489f6c,1,2,23,F,1,234.48,1322,8,8,-1,-1,0,234.48,1322,9,8,2,1,4,2,22.75,0,7,NULL,0
5ad1bb3fba9e9b0ffa79169e,1,0,28,F,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5b1567a6fe6e4319cd4daeb5,5,4,29,F,1,213.6,1021,3,2,0,-1,0,238.67,1268,5,3,0,0,2,2,26.45,0,2,NULL,0
5b2457112e06903506803f2b,1,1,25,F,0,60.02,520,0,1,-1,-1,0,60.02,520,1,1,0,0,1,0,0,0,0,NULL,0
5b6c44e02e0690435483b107,3,2,31,F,2,120.03,809,1,2,-1,-1,0,120.03,809,2,2,0,0,1,1,20.42,0,1,NULL,0
5b6eeeb57511ce287df7e86d,1,0,35,F,4,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,24.8,0,2,NULL,0
5baa0eaa6b76fe75ff41c59d,1,1,25,F,0,60,432,0,1,-1,-1,0,60,432,1,1,0,0,1,0,0,0,0,NULL,0
5bb8462132b7982b7b0f4b7e,1,1,25,F,0,60,426,0,1,-1,-1,0,60,426,1,1,0,0,1,0,0,0,0,NULL,0
5bc4183c6b76fe75ffb7d61a,3,3,25,F,0,175.05,1421,2,3,-1,-1,0,175.05,1421,3,3,1,0,1,0,0,0,0,NULL,0
5bebbb73ba9e9b07cf247cf8,1,0,25,F,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
55704a2b559542f3afb029c1,22,17,31,F,4,1422.65,10223,59,40,-1,-1,26,2143.12,12063,88,51,1,1,6,4,23.44,0,15,NULL,1
55fea919ceb588a36830fecd,1,0,32,F,1,4404.3,23305,335,160,0,29,64,6532.5,33641,435,185,0,0,58,7,22.92,0,68,NULL,0
55ff7e969f22419200607037,0,0,35,F,1,394.82,2049,35,11,-1,-1,0,394.82,2049,36,11,0,0,2,2,24.22,0,21,NULL,0
56964ffe64b964c51dcff210,2,2,28,F,1,115.65,1149,3,3,-1,-1,0,115.65,1149,4,3,2,1,2,0,19.05,0,0,NULL,1
56a9a5cc3291d01448673077,1,1,29,F,1,144.32,1069,5,4,-1,-1,0,144.32,1069,6,4,0,0,2,1,21.2,1,3,NULL,0
56c09b953eeab6973dc35f6f,8,7,33,F,2,7158.83,46552,496,242,129,31,135,16728.74,106586,802,378,2,2,26,10,19.56,1,92,NULL,1
56d2e909fb3ab3fe0609300c,1,0,17,F,1,622.37,3887,70,23,5,0,2,730.2,4609,80,30,0,0,4,3,20.45,0,11,NULL,0
56d57d089d342e16051299bf,8,6,44,F,4,491.7,3727,14,11,-1,-1,0,491.7,3727,15,11,0,0,2,3,24.09,0,1,2018-11-21 23:59:59,0
56e1aa35210324c3468ac94e,4,4,31,F,1,227.13,1464,3,4,-1,-1,0,227.13,1464,4,4,0,0,4,0,29.3,1,0,NULL,0
571cd0dc6dc1e9ba018c457a,10,10,27,F,2,10187.63,60033,689,324,46,409,302,23718.93,110380,1485,491,3,2,202,11,21.27,0,113,NULL,0
574567485f76d515631ad13a,1,0,34,M,3,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,24.38,1,1,NULL,0
574af252fc04f949055ae811,0,0,39,F,2,86.7,453,5,4,-1,-1,0,86.7,453,6,4,0,0,1,1,17.3,1,1,2018-11-22 23:59:59,1
5763b706440eba5609fdbc8f,1,0,37,F,1,1446.57,6142,109,56,-1,-1,209,7623.55,21934,330,162,1,1,19,6,20.55,0,20,2018-11-21 23:59:59,0
576b1a80a962b1e4083a04e8,11,10,25,F,1,869.53,6082,31,26,5,-1,0,1020.2,6655,38,29,1,1,5,2,23.23,0,4,NULL,1
578a44157d45b72a26ead734,1,1,31,F,1,113.98,809,5,6,-1,-1,0,113.98,809,6,6,0,0,2,1,30.11,1,13,NULL,0
579474a7dbfaaaff3bfcdcef,39,32,37,F,2,9546.75,57605,487,274,85,0,17,16466.06,80482,657,363,2,1,19,10,18.37,0,68,NULL,1
57b28f449e4a3d814fb1484a,25,22,22,F,1,1474.47,11061,39,32,47,-1,23,3641.51,26074,111,73,1,2,8,6,20.45,0,6,NULL,1
57de932b493303343edcc595,81,67,34,F,2,6505.82,47130,251,159,5,79,26,10035.07,58421,364,187,2,2,13,9,20.8,1,42,NULL,1
5803ad414933036dfee1412c,1,0,35,F,1,4217.82,20151,354,116,9,158,86,19010.35,144296,610,269,1,1,13,10,22.21,0,97,NULL,0
5824961631f1164ac4e218ec,1,1,33,F,1,51.55,406,0,1,-1,-1,0,51.55,406,1,1,0,0,1,0,18.87,0,0,NULL,0
58328d72493303326fb8a550,8,9,25,F,2,524.33,2991,8,7,-1,-1,0,524.33,2991,9,7,0,0,2,0,20.7,0,3,NULL,0
58c76ee9387e284de14b38a4,0,0,30,F,2,0,0,-1,0,0,-1,0,55.38,283,1,1,0,0,1,0,17.84,1,2,NULL,0
5908383d4933037c0a44993a,3,2,34,F,1,120.13,1071,1,2,-1,-1,0,120.13,1071,2,2,1,1,1,1,23.44,0,0,NULL,1
5945d9c9094afb0cf93b4354,0,0,31,F,3,186.28,737,14,8,-1,-1,41,1613.13,5450,57,33,3,2,6,3,20.2,0,25,NULL,0
595b4bc715e66e2f81562453,1,1,26,M,3,57.03,373,0,1,-1,-1,0,57.03,373,1,1,0,0,1,0,21.39,0,6,NULL,0
59734c642881d729c04a551f,2,2,33,F,1,174.05,1096,9,4,-1,-1,0,200.65,1188,11,5,0,0,2,2,22.77,0,11,NULL,0
5981752a094afb709318acc0,100,101,33,F,1,12065.07,82814,510,254,51,34,244,21692.38,109236,862,326,2,1,133,11,18.95,0,117,NULL,0
5a2f51dd29b8a339379dcf1c,0,0,25,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5a8446d77511ce21f85c293e,12,7,27,M,3,794.02,4677,33,29,1,-1,66,1870.77,10461,102,49,2,2,22,4,21.72,0,11,NULL,0
5a8eab921cf3d13622e7c026,1,1,30,M,1,45,410,0,1,-1,-1,0,45,410,1,1,0,0,1,0,28.29,0,0,NULL,0
5aa8a8dfba9e9b2b07476c8f,2,2,33,M,0,90,682,1,2,-1,-1,0,90,682,2,2,0,0,1,0,0,0,0,NULL,0
5aba3deee666865d1406ef78,17,8,30,F,1,735.82,4180,61,28,20,-1,162,5567.05,21547,247,116,2,2,11,6,21.38,0,18,2018-12-21 23:59:59,0
5abf163232b79805cb6fd152,6,3,33,F,0,159.57,1067,2,3,-1,-1,0,159.57,1067,3,3,0,0,1,0,0,0,0,NULL,0
5b2082777511ce20320006d1,0,0,29,M,2,98.88,274,7,7,4,-1,0,233.8,1554,13,12,0,0,2,2,21.97,0,11,NULL,0
5b2e7188ba9e9b08cae4f646,1,0,25,F,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5b45d0001cf3d16f28f7a9dd,6,2,22,M,2,134.8,1328,4,5,-1,-1,0,194.82,1525,6,6,2,3,3,2,29.32,0,4,NULL,0
5bc2a675ba9e9b778b5514d9,1,1,25,M,0,57.22,337,0,1,-1,-1,0,57.22,337,1,1,0,0,1,0,0,0,1,NULL,0
5bc4b1b56b76fe282ca4b971,0,2,24,M,1,112.1,845,1,2,-1,-1,0,112.1,845,2,2,1,0,1,0,34.29,0,0,NULL,0
5bc6fbad32b79828e41ace6b,1,1,25,M,0,57.05,407,0,1,-1,-1,0,57.05,407,1,1,1,0,1,0,0,0,0,NULL,0
5bcd7eb6e66686292c82032c,8,6,45,F,4,300.03,1989,4,5,-1,-1,29,1513.63,5508,52,27,4,1,27,4,20.7,0,18,NULL,1
5bcdf2fb1cf3d16d5cf3b914,1,1,24,F,4,60.05,392,0,1,-1,-1,0,60.05,392,1,1,2,1,1,1,18.11,0,13,NULL,0
5be7ca4e2e06903f57ff4eef,0,2,25,F,0,120,739,1,2,-1,-1,0,120,739,2,2,1,0,1,0,0,0,0,NULL,0
5538b1b52c69e3460b9ffb3c,3,3,25,F,1,2769.53,26130,153,107,3,-1,20,3438.4,28471,179,123,1,2,5,6,20.43,1,28,NULL,1
5566065b2b24773e565010ae,2,0,25,F,1,217.73,637,23,12,5,-1,3,568.45,2624,33,14,0,0,3,2,27.59,0,6,NULL,1
559402f7ff0df7d3049e2655,9,9,36,F,1,3094.18,17066,220,116,15,0,7,4994.9,28257,265,134,2,2,4,6,22.22,1,50,NULL,1
55978c568fb62a2521aec3d9,1,1,37,F,1,887.85,5771,59,28,27,2,0,1986.72,19768,91,59,0,0,3,4,32.32,0,35,NULL,0
559891e2d4d52e9b1ee883f9,2,1,34,F,2,519.33,3086,32,24,-1,-1,0,519.33,3086,33,24,2,1,4,2,19.53,1,3,NULL,0
55a46409bece99c90473da04,1,1,28,M,1,57.07,391,0,1,-1,-1,0,57.07,391,1,1,1,2,1,0,27.72,0,2,NULL,0
55cc7e8a3b44a1627e0c1752,5,5,38,F,1,701.03,4354,29,18,-1,-1,0,701.03,4354,30,18,0,0,6,3,24.61,0,4,NULL,0
55e6757a062b8f47093d4bca,13,12,28,M,1,717.15,6119,11,12,-1,-1,0,717.15,6119,12,12,1,1,1,0,25.56,1,1,NULL,0
567f499c2a1fa3ba75a1bf44,6,6,29,M,1,647.77,4271,25,17,-1,-1,1,699.6,4541,27,18,0,0,3,3,24.97,1,7,NULL,0
569c3f689358b539725fed1f,2,2,30,M,3,1049.4,6590,46,45,0,-1,11,1364.22,7612,59,51,3,2,4,3,23.51,0,13,NULL,0
56a629788a60a4f14700f703,0,0,27,F,2,2016,8300,147,53,-1,-1,0,2016,8300,148,53,0,0,8,5,18.36,0,2,NULL,0
56aa3e0dee5278250555108b,1,1,37,F,2,59.05,339,0,1,-1,-1,0,59.05,339,1,1,0,0,1,0,18.13,1,3,NULL,0
56c40eace0180a465cf1edbb,1,1,30,F,1,823.43,3994,67,46,2,1,0,1138.85,6355,73,51,0,0,3,3,20.94,1,33,NULL,0
56ced9528f15c4b47a2a0c00,9,9,33,F,1,1312.25,9276,61,50,8,-1,1,1613.15,11127,72,59,0,0,2,4,23.37,0,10,NULL,0
56e818cf210324c346a22b01,1,1,27,F,1,4642.77,29484,325,162,-1,-1,5,4792.2,30065,333,166,1,1,15,6,19.03,1,17,NULL,0
56ea199d4f7481ce5873fde4,6,4,36,F,1,1363.28,7208,102,46,-1,-1,322,10298.42,32040,436,164,1,1,15,6,19.47,0,18,NULL,1
56ef4a8a115f0bf558066669,1,1,26,F,1,699.17,4209,48,30,12,-1,127,5006.48,19637,189,84,0,0,11,5,23.44,1,10,NULL,0
56effe3434720e6152a18e20,6,5,27,F,1,641.77,4169,33,21,21,-1,93,4103.6,17897,149,87,2,1,12,5,17.96,0,22,NULL,0
5707cecbdb29f57552cf8d20,13,8,46,F,1,458.65,2756,7,8,-1,-1,0,458.65,2756,8,8,0,0,1,0,21.01,0,2,NULL,0
574eca49ee294b2c05be6569,0,0,25,F,1,22,104,0,1,-1,-1,0,22,104,1,1,0,0,1,0,18.99,0,1,NULL,0
575ee716b1215cc877db9fab,1,1,33,M,4,1749.07,13864,249,150,66,437,144,20723.53,114921,902,364,2,1,115,10,26.59,0,34,NULL,0
576c04ed60751b3f050bb13e,2,2,50,F,3,16463.25,77116,1385,404,168,1,375,50276.6,222147,2601,480,2,2,398,13,19.1,1,174,NULL,0
577de810a0d9663b05c3433a,1,1,32,F,2,17618.7,105018,1467,633,259,6,295,45449.5,278062,2035,717,1,1,282,12,19.27,0,41,NULL,0
57902e1af42e6d3205a9c200,0,0,25,M,1,1111.68,4892,93,61,24,2,0,1834.23,12869,122,71,0,0,7,4,25.68,1,41,2018-12-21 23:59:59,0
579f2ad15622cbc106dfbcbf,1,1,29,F,1,5629.13,32442,455,206,58,-1,31,8463.61,49478,551,234,1,2,9,8,20.2,0,45,NULL,0
57de97da31f1162b02533d9b,10,9,45,F,1,1379,13811,54,39,-1,-1,0,1966.62,17813,84,61,1,1,5,5,43.23,0,21,NULL,0
57eef5a54933030ca955d0df,1,1,38,F,1,291.2,1135,35,26,20,-1,46,2343,14558,103,42,2,1,9,4,24.91,0,16,NULL,0
589ee5af387e283039a7479f,1,1,31,F,1,150.37,904,9,8,9,-1,0,568,4513,20,13,0,0,2,2,26.22,1,21,NULL,0
58c28f468c26a35cbcd81276,0,0,19,M,2,2201.52,14443,178,63,30,11,1,3744.17,27474,223,94,0,0,10,6,24.69,0,11,NULL,0
58c3e81c8c26a35cbce10b22,14,14,28,F,3,1121.42,8443,72,34,5,165,526,16019.98,49328,777,216,3,1,81,9,18.04,1,31,NULL,0
593c252b31f116222fc211fd,1,1,35,F,1,55.05,313,0,1,-1,-1,0,55.05,313,1,1,0,0,1,0,20.31,0,2,NULL,0
59406cfe2881d70d1d5a3190,3,3,23,F,2,251.15,2009,8,8,2,-1,0,731.37,4908,12,10,0,0,1,3,16.98,0,11,NULL,0
595ce85e15e66e62ab6d9281,16,13,33,F,1,13048.1,79291,986,359,344,201,242,37250.85,218409,1781,444,2,1,91,12,18.67,0,68,NULL,1
597dfd8f2881d717a69764e5,26,26,27,F,1,1486.37,14139,26,27,-1,-1,0,1486.37,14139,27,27,2,1,2,4,0,0,3,NULL,1
5a8d62bfe6668612744f7017,1,0,36,M,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,34.29,1,6,NULL,0
5abfac431cf3d10a5a1f6937,18,8,27,M,3,1003.75,5978,41,27,3,-1,18,1601.82,8269,64,37,3,1,6,4,20.57,0,19,NULL,0
5acf14e8ba9e9b616d00541f,1,1,28,F,0,60,324,0,1,-1,-1,0,60,324,1,1,0,0,1,0,0,0,0,NULL,0
5add8c777511ce594a2e9f42,7,7,26,F,1,2186.3,13754,152,75,4,41,43,4492.8,21427,245,118,1,2,18,6,28.16,1,39,2018-12-20 23:59:59,0
5af8d8006b76fe0feff950a6,1,1,32,F,0,58.02,474,0,1,-1,-1,0,58.02,474,1,1,0,0,1,0,0,0,0,NULL,0
5b1410cb7511ce087186b769,5,5,29,F,1,1324.05,9211,75,34,0,-1,260,8529.43,25448,338,132,1,1,17,6,19.1,1,35,NULL,0
5b18e13632b798479c01d699,2,2,25,F,1,120.03,1036,1,2,-1,-1,0,120.03,1036,2,2,0,0,1,0,0,0,0,NULL,0
5b2c8b00fe6e430883f45f6e,1,1,25,F,1,75.6,544,3,3,-1,-1,0,75.6,544,4,3,0,0,1,1,22.76,0,6,NULL,0
5b6632541cf3d1126679f4d2,0,0,31,F,1,0,0,-1,0,0,-1,0,32.2,207,1,1,0,0,1,0,21.34,0,8,NULL,0
5bb0e788e7b4cc0ebe96a2ba,0,0,25,F,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5be0f1deba9e9b08d3ef2998,3,3,25,F,0,179.05,1301,2,3,-1,-1,0,179.05,1301,3,3,1,0,1,2,0,0,0,NULL,0
5be6c65de7b4cc16e6811dbb,3,0,25,M,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1
5becd3836b76fe0427aeed94,1,0,25,X,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5bee646d1cf3d1386311204e,1,0,27,F,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,20.2,0,2,NULL,1
558889f0d071d0b7bc57891b,3,3,26,F,2,177.05,1316,2,3,-1,-1,0,177.05,1316,3,3,1,2,1,0,17.19,0,1,NULL,0
55922e3136e3319d0222aabc,1,1,30,F,2,1331.62,3613,109,78,1,-1,0,1466.58,4339,112,80,2,1,6,4,19.71,0,25,NULL,0
55ade2cac84d4bd4150a45b2,46,39,30,F,3,6895.17,46903,337,190,66,28,147,22560.34,105499,677,324,3,3,110,10,18.51,1,103,NULL,1
55cd45bda7c953084e9356af,0,0,29,F,1,6886.42,37765,439,262,13,-1,36,8889.08,48371,491,289,1,2,41,8,19.53,0,28,NULL,0
55d7ebb9108b185a14e1c5be,0,0,32,M,3,4612.27,30764,297,203,4,68,1,6118.1,42158,373,233,3,2,13,7,22.22,1,21,NULL,0
55f6baa7c5b5a23111f0173a,6,6,34,F,1,464.4,3572,17,13,-1,8,19,1504.93,6644,46,34,0,0,11,4,0,1,2,NULL,0
5606079c3071f79b712dd8ec,0,0,22,F,1,3954.8,19162,319,137,12,1,41,6006.47,28058,376,154,0,0,15,7,21.94,0,46,NULL,0
5617e11b09a9e4cb5789e1a6,23,16,25,F,4,774.3,5912,18,16,12,29,236,7119.88,27169,330,148,2,2,34,7,17.2,1,55,NULL,0
56378615b6e7eaa7205716ad,5,5,29,F,1,233.33,1693,8,8,-1,-1,0,414.38,2660,12,11,0,0,2,2,25,0,4,NULL,0
5648632838b6da692c8054b0,1,1,30,F,1,544.02,3030,27,14,-1,-1,0,544.02,3030,28,14,0,0,6,2,22.49,0,6,NULL,0
56755e392d1f404d0612173e,9,8,24,F,2,1087.67,6162,56,34,0,-1,5,1552.87,7178,66,42,1,1,3,2,16.46,1,11,NULL,1
568929bfb4f5dbfc67865356,0,0,27,F,1,543.48,3979,32,22,4,-1,2,891.77,6342,42,28,0,0,4,3,22.75,0,5,NULL,0
56911e33d4154d201e3e8659,2,2,33,F,1,143.07,1241,2,3,-1,-1,0,143.07,1241,3,3,0,0,1,0,19.79,0,0,NULL,0
56925af15f35d8ba02e156de,24,23,27,F,1,1506.67,12237,41,29,-1,4,210,7206.1,25217,257,113,1,1,16,6,18.69,1,10,NULL,1
56d0171bf55246d703c6d46b,49,43,26,F,1,9278.83,61476,593,210,0,-1,16,10073.2,63989,623,218,1,1,13,9,21.63,1,45,NULL,0
56e14b00c262fdf346ee0bbd,1,1,24,F,1,1443.1,7138,100,57,-1,-1,7,1597.75,7483,108,63,0,0,5,4,20.32,1,30,NULL,0
56f9b9ff488439942bebb0c3,19,23,32,M,3,1421.82,11395,27,16,16,-1,33,2970.67,23164,83,52,1,2,7,6,23.7,0,11,NULL,1
5738893204130b3f05f952dd,2,0,21,F,1,576.07,4083,43,25,1,-1,0,656.5,4502,46,25,0,0,7,3,23.03,1,49,2018-11-21 23:59:59,0
574ecd8bf79092e67c97d5fb,1,1,21,F,4,5766.83,33062,467,207,20,-1,234,10954.75,51878,779,305,1,1,34,9,19.03,0,64,NULL,0
575608e1b48defcc6d93294f,1,1,28,F,1,164.52,913,9,9,-1,-1,0,164.52,913,10,9,0,0,3,2,26.37,0,9,NULL,0
576ba0eadba7903c0efaf93c,0,1,30,F,1,1519.03,6677,111,98,64,-1,1,4871.7,30051,202,159,2,2,18,6,21.29,0,21,NULL,0
57efc53b4933030ca95c4f66,1,1,23,F,1,42.67,343,0,1,-1,-1,0,42.67,343,1,1,0,0,1,0,20.2,1,2,NULL,0
58ad6df1387e2813c8cb2319,1,1,28,F,1,121.82,860,4,3,-1,-1,0,121.82,860,5,3,0,0,1,0,22.41,0,4,NULL,0
590344048c26a32b3260c44e,4,4,28,F,1,257.77,1976,5,3,-1,-1,0,257.77,1976,6,3,1,2,2,2,24.68,0,2,NULL,0
591a71318c26a36ff48b5b49,1,1,28,F,1,2586.83,12864,203,75,14,51,49,6244.27,28099,327,127,1,1,15,7,23.18,0,22,NULL,0
5964b0702881d7614edfc69d,1,0,30,F,1,2475.5,11550,202,76,10,94,36,6181.5,29719,365,160,0,0,9,7,19.29,1,77,NULL,0
5992ef50094afb09d8db298b,0,0,42,F,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,22.41,0,0,NULL,0
5a22a6d51cf3d11b20511ef0,1,1,32,F,1,111.87,675,4,5,-1,-1,0,111.87,675,5,5,0,0,1,1,25.22,0,4,NULL,0
5abe613e32b79805cb60391e,5,4,24,F,1,215.13,1943,3,4,-1,-1,0,215.13,1943,4,4,0,0,1,2,21.83,0,7,NULL,0
5ad1d2916b76fe1110dff399,3,3,36,F,1,271.22,1892,9,8,-1,-1,1,327.92,2117,12,9,2,2,3,0,21.8,0,14,NULL,0
5b175fd132b798479cc56ea6,8,7,25,F,0,411.68,3005,6,7,-1,-1,0,411.68,3005,7,7,0,0,1,0,0,0,0,NULL,0
5b1a7aae6b76fe5d51e62855,0,0,25,F,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5b1ce62cfe6e4319cd566511,3,3,27,F,4,231,979,7,5,-1,-1,0,259.58,1052,9,5,0,0,2,2,17.31,1,8,NULL,0
5b1eb80ae666861334f4aaa0,2,2,33,F,2,124.58,1124,2,2,-1,-1,0,124.58,1124,3,2,0,0,1,1,20.8,1,9,NULL,0
5b2cdfd0fe6e430883f4cf93,1,1,28,M,2,60.02,393,0,1,-1,-1,0,60.02,393,1,1,0,0,1,0,24.06,0,1,NULL,0
5b31f6066b76fe08b9087260,9,8,25,X,1,480.13,4352,7,6,-1,-1,0,480.13,4352,8,6,0,0,1,0,0,0,0,NULL,0
5b6e34627511ce287df6f57c,0,0,26,F,1,310.32,3254,12,12,9,-1,15,804.17,5939,38,25,1,2,7,3,22.75,0,11,NULL,0
5b9b742832b7987fb29e5ecc,3,3,25,F,0,174.12,1441,2,3,-1,-1,0,174.12,1441,3,3,0,0,3,1,0,0,0,NULL,0
5ba21795ba9e9b778b889a12,5,5,30,F,4,179.08,1709,2,3,-1,-1,0,299.12,2320,5,5,0,0,1,2,18,0,2,NULL,0
5bbb62b16b76fe75ff2f2d3d,16,15,26,F,1,901.22,6825,14,8,-1,-1,0,901.22,6825,15,8,2,0,2,0,20.96,0,0,NULL,1
5bc2bb2d2e0690790ca4a03e,1,1,25,F,0,57.03,393,0,1,-1,-1,0,57.03,393,1,1,0,0,1,0,0,0,0,NULL,0
5bd1ab256b76fe7d98eb5eb8,10,6,25,F,0,352.28,2460,5,6,-1,-1,0,352.28,2460,6,6,2,0,5,0,0,0,0,NULL,1
5bd5bf481cf3d10787ec1c6e,0,1,28,F,4,60,327,0,1,-1,-1,0,60,327,1,1,4,1,1,0,18.37,0,11,NULL,0
5bdeaadbe7b4cc7805864e1c,4,4,25,F,0,240,2244,3,4,-1,-1,0,240,2244,4,4,2,0,2,0,0,0,0,NULL,1
5bea4363e7b4cc16e6b4c757,1,1,25,F,0,60,503,0,1,-1,-1,0,60,503,1,1,1,0,1,0,0,0,0,NULL,0
54e26743e98098750358f43b,2,1,28,M,3,279.18,2542,14,13,-1,0,8,634.5,4090,24,20,2,2,2,2,23.77,1,4,NULL,0
55607df951f3486e4d296199,0,0,28,F,1,2049.52,11363,174,97,15,-1,0,2858.35,15480,191,99,0,0,9,5,17.36,1,2,NULL,0
55cfd3c5e0e8d5ee82948899,6,9,37,F,1,760.25,4733,22,19,-1,-1,0,760.25,4733,23,19,2,1,4,2,21.88,1,4,NULL,1
55f031709e31e8712acf22d2,1,0,35,F,1,4135.75,37942,188,121,-1,-1,0,4170.22,38018,191,122,1,1,10,7,21.09,1,50,NULL,0
56de118d1b704c5743bb489e,3,1,31,M,1,61.02,680,2,3,0,-1,22,1552.13,6850,26,18,0,0,7,3,28.41,1,16,NULL,0
56deab552593938c1ca68224,1,1,33,F,1,294.22,1670,16,12,-1,-1,0,294.22,1670,17,12,2,1,6,2,22.5,0,1,NULL,0
570a561c9c19bb2e054fc988,1,1,29,F,1,119.78,709,6,2,-1,-1,0,119.78,709,7,2,0,0,1,0,18.63,1,11,NULL,0
57262eaf7b4376b6485d755a,5,5,32,F,1,298.5,2977,4,5,-1,-1,9,514.8,3472,14,10,0,0,4,2,20.08,0,2,NULL,0
572874eda5688f9c6e262a1e,1,1,24,F,1,1228.63,5592,96,56,-1,-1,0,1228.63,5592,97,56,2,2,6,0,19.6,0,18,NULL,0
572c18d3714dc73a3fb55f62,35,22,30,M,4,2173.85,12680,204,97,157,59,541,25412.58,131724,968,249,2,1,157,10,21.07,1,24,NULL,1
5750f5bcc52acd0c39d04558,0,0,22,F,2,7620.43,40295,481,136,-1,-1,0,7620.43,40295,482,136,0,0,11,7,18.82,0,16,NULL,0
575c2f9a79924e3e05f41859,1,1,29,F,2,462.37,2794,33,30,-1,-1,0,462.37,2794,34,30,2,3,4,1,16.9,1,5,NULL,0
576a2ef5dba7903c0ef48a35,2,2,24,F,2,620.62,3655,50,48,-1,-1,6,752.92,3890,57,51,0,0,5,3,16.94,0,3,NULL,0
5777d132ef1fb92e05396a0d,1,1,24,F,1,954.68,4109,92,47,13,0,1,1416,7203,109,52,0,0,5,3,22.1,1,14,NULL,0
579bfbd76da9305f3a427115,1,0,31,F,2,34.77,126,2,3,1,-1,0,69.35,343,5,4,0,0,1,0,16.26,0,6,NULL,0
57b7882048cdf09e07c9c196,0,0,31,M,1,2156.28,15388,168,114,-1,-1,0,2177.3,15493,170,114,0,0,32,5,22.72,0,46,NULL,0
57e26f7b493303343e02b3f6,0,0,24,F,2,15118.45,75745,856,310,156,8,184,32776.24,156382,1433,455,1,3,100,11,17.22,0,72,NULL,0
57fbb13c31f11677bf6b3709,2,2,21,F,1,12172.6,104469,831,240,104,31,265,27312.68,181793,1241,373,1,2,122,10,18.81,0,51,NULL,0
584e3be131f11654087ede27,0,1,32,M,1,210.42,2180,14,12,1,-1,4,609.13,5802,21,18,1,1,4,2,37.04,0,4,NULL,0
589ba2148c26a32953bd41b5,1,1,35,F,1,2668.63,16371,209,118,54,18,247,13774,60602,571,199,2,2,45,9,26.5,1,49,2018-10-24 23:59:59,0
58a3289631f1161975c64162,0,0,28,F,1,12353.9,87945,759,222,3,0,45,13560.6,92689,810,249,0,0,10,9,21.87,1,57,NULL,0
58f5f35c31f1162861b30e28,0,0,25,M,2,5382.15,31941,502,176,37,27,295,11895.33,66779,883,273,2,1,71,10,22.49,0,50,NULL,0
5951d339094afb0f50a31b6c,1,1,38,F,1,2515.15,12056,146,61,4,-1,23,3425.85,15690,180,71,0,0,8,6,20.16,0,24,NULL,0
597f3ff12881d7060b9aded8,1,0,30,M,1,1220.52,9356,84,34,62,-1,18,3489.72,35548,166,103,1,2,7,6,24.98,0,11,2018-11-21 23:59:59,0
59b3d3b22881d76f96098246,40,38,29,F,1,2335.57,19822,41,40,3,-1,22,3031.52,21988,68,48,1,2,6,6,19.61,0,16,NULL,1
5a04518fe666860a6206fcdc,0,0,38,F,2,3211.65,17519,217,125,10,-1,0,3622.47,19663,236,132,2,2,4,6,20.17,1,26,2018-11-09 23:59:59,0
5abf240b1cf3d10a5a1e175f,0,0,10,M,3,5953.55,17956,443,171,54,-1,0,7985.65,27069,543,181,3,2,154,9,15.31,0,9,NULL,0
5ae06f2a7511ce253ee047b1,34,31,24,M,3,1751.33,9406,31,25,1,-1,0,1827.4,10327,34,26,2,3,3,6,24.22,0,3,NULL,0
5b07af2c7511ce087178ea76,2,2,28,M,3,110.75,325,1,2,-1,-1,0,110.75,325,2,2,0,0,1,1,22.86,0,1,NULL,0
5b08b60a6b76fe5d51ec8bde,3,2,25,M,0,102.7,658,1,2,-1,-1,0,102.7,658,2,2,0,0,1,0,0,0,0,NULL,0
5b3b3649e6668608c6291cf7,1,1,27,F,2,60.03,379,0,1,-1,-1,0,60.03,379,1,1,0,0,1,0,18.37,0,2,NULL,0
5b800fa2ba9e9b15ec5fbfde,12,12,25,F,0,711.92,5247,11,11,-1,-1,0,711.92,5247,12,11,2,0,2,3,0,0,0,NULL,0
